report_date,product_item_id,product,category,campaign_count,source_campaigns,daily_budget_total,spend_mtd_est,spend_30d,conv_value_30d,roas_30d
2026-07-29,saf-hmaa6008-1,"Cablu HDMI 1.4 Ultra Slim, 4K pana la 30Hz, 10.5 Gbps, 32AWG, 1m, Safer SAF-HMAA6008-1",cabluri supraveghere,1,PMax - New - Accesorii Supraveghere,3300.0,1.11,1.19,0.0,0.0
2026-07-29,177.752,"Cablu audio 2x Jack Mono 6.3mm la 2x RCA Tata 1.5m, Vonyx 177.752",cabluri si conectori audio,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.1,1.18,0.0,0.0
2026-07-29,4932479392,"Bacuri de sertizare R Milwaukee R22 cu 10, 4932479392",scule de mana,1,PMax - Scule si Unelte,4000.0,1.1,1.18,0.0,0.0
2026-07-29,4933498303,"Proiector utilitar Milwaukee M18 ONE-KEY cu telecomanda, 4250 lumeni, 2 moduri, raza actiune 1200m, IP54, 4933498303",GoogleCategoryID 2862,1,PMax - Promotii - Full Assets - Male - 25 to 55,500.0,1.1,1.18,0.0,0.0
2026-07-29,ajax vhf bridge bl,"Modul interconectare VHF, wireless, 868 MHz, negru, 1800 m, AJAX VHF Bridge BL",sisteme de alarma wireless,1,PMax - New - Sisteme Alarma,1800.0,1.09,1.16,0.0,0.0
2026-07-29,vxs-rdam-x5(w),"Detector de miscare exterior PIR si microunde, 16 zone, raza 12m, imunitate animale, compensare termica, baterie CR123A, IP55, Optex VX Shield VXS-RDA",accesorii alarme,1,PMax - Purchase - Accesorii,3300.0,1.09,1.16,0.0,0.0
2026-07-29,4932493872,"Set 8 burghie Milwaukee Gen 2 multimaterial cu coada hex, cutie depozitare, 4932493872",accesorii si consumabile,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.09,1.17,0.0,0.0
2026-07-29,wp810,"Telefon IP wi-fi 2 linii, micro USB si mufa jack, Grandstream WP810",echipamente telecomunicatii,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.09,1.16,0.0,0.0
2026-07-29,eap6218-c,"Access Point Wireless, 1.775 Gbps, Tehnologie MU-MIMO, Wi-Fi Dual Band, PoE, Dahua EAP6218-C",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.09,1.16,0.0,0.0
2026-07-29,avf-1,"Dispozitiv optic pentru reglarea zonelor de detectie a detectorilor PIR din seria SIP, Optex AVF-1",sisteme alarma cablu,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.09,1.16,0.0,0.0
2026-07-29,yk-08y-id,"Cititor de proximitate RFID 125KHz, 12V, Wiegand 26, Rezistent la apa, YK-08Y-ID",cititoare control acces,1,PMax - New - Control Acces,1000.0,1.09,1.17,0.0,0.0
2026-07-29,saf- orgm1u,"Organizator cabluri orizontal, 1U, 19 inch, metalic, otel SPCC 1 mm, negru, SAF- ORGM1U",rack si ups,1,PMax - New - Accesorii Supraveghere,3300.0,1.09,1.17,0.0,0.0
2026-07-29,saf-fixshelf45,"Tava fixa pentru rack de perete cu adancime de 450mm, Safer SAF-FIXSHELF45",rack si ups,1,PMax - New - Accesorii Supraveghere,3300.0,1.09,1.16,0.0,0.0
2026-07-29,domecam(w)-76024,"Camera supraveghere IP dome Ajax DomeCam(W)-76024, 8MP, 4mm, IR 30m, recunoastere AI, Microfon, slot microSD, PoE, IP65",camere ip,1,PMax - New - Supraveghere Video,10000.0,1.08,1.15,0.0,0.0
2026-07-29,4932478252,"Levier combinat Milwaukee, 254 mm, 4932478252",scule de mana,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - Scule si Unelte,7300.0,1.08,1.15,0.0,0.0
2026-07-29,dvdr100,"DVD-R, 4.7Gb, viteza 16X , 120min, 100 buc, spindle, Spacer DVDR100",pc si multimedia,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.08,1.15,0.0,0.0
2026-07-29,zkbiotime8-basic2,"Software pontaj ZKBioTime, 100 utilizatori, 2 usi, ZKBIOTIME8-BASIC2",pontaj electronic,2,DGen - All other categories | PMax - New - Control Acces,1600.0,1.08,1.16,0.0,0.0
2026-07-29,turretcam(b)-64924,"Camera supraveghere turret IP Ajax TurretCam(B)-64924, 5MP, 2.8mm, IR 35m, recunoastere AI, microfon, slot microSD, accelerometru, PoE, IP65, negru",camere ip,1,PMax - New - Supraveghere Video,10000.0,1.07,1.14,0.0,0.0
2026-07-29,hac-t5e20-0280b,"Camera supraveghere HDCVI de interior dome Dahua HAC-T5E20-0280B, 2MP FULL HD, IR 20m, lentila fixa de 2.8mm",camere supraveghere interior,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,1.07,1.14,0.0,0.0
2026-07-29,5ri2570000,"Arbore angrenaj intern pentru automatizarile de porti culisante Life Acer, 5RI2570000",accesorii automatizari porti,1,PMax - Purchase - Accesorii,3300.0,1.07,1.14,0.0,0.0
2026-07-29,ns-0105p-35,"Switch Hikvision NS-0105P-35, 4x PoE RJ45 100Mbps, 1x 100Mbps",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.07,1.14,0.0,0.0
2026-07-29,cs10js,"Cablu difuzor jack/speakon 10 metri, CS10JS",cabluri si conectori audio,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.07,1.14,0.0,0.0
2026-07-29,ae-dc8222-c8pro/4k,"Camera auto Hikvision AE-DC8222-C8PRO/4K, 8MP, Wi-Fi, ecran 240x 320, slot card microSD, audio bidirectional, ADAS, senzor G, aplicatie mobila",camere auto,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.07,1.14,0.0,0.0
2026-07-29,n520464-fi2,"NVR 64 canale IP Dahua N520464-FI2, 4 HDD, WizSense+, 32 MP, 448 Mbps, HDMI 8K, AI AcuPick, protectie perimetru, SMD Plus",nvr-uri,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.07,1.14,0.0,0.0
2026-07-29,4932478253,"Ranga plata Milwaukee, 12 inch, 305mm, 4932478253",scule de mana,1,PMax - Scule si Unelte,4000.0,1.07,1.14,0.0,0.0
2026-07-29,tc-c34gs-i5eycsd-2.8mmv4.2,"Camera supraveghere seria SuperLite IP Tiandy TC-C34GS-I5EYCSD-2.8mmV4.2, 4MP, IR 50m, Microfon, slot microSD, PoE, IP67",camere ip,1,PMax - New - Supraveghere Video,10000.0,1.06,1.13,0.0,0.0
2026-07-29,vtm114,Cutie de montaj ingropat pentru videointerfon Dahua VTM114,videointerfon,1,PMax - New - Interfoane,1800.0,1.06,1.13,0.0,0.0
2026-07-29,shelly blu door/window bl,"Senzor inteligent Bluetooth pentru usa si fereastra, negru, Shelly BLU Door/Window BL",dispozitive smart home,1,PMax - New - SmartHome,2000.0,1.06,1.13,0.0,0.0
2026-07-29,hx-80nram,"Detector de miscare PIR, 24m, alimentare cu baterie, montare pe perete, IP55, Optex HX-80NRAM",accesorii alarme,1,PMax - Purchase - Accesorii,3300.0,1.06,1.13,0.0,0.0
2026-07-29,archer mr200,"Router 3G / 4G LTE Wireleess TP-LINK Archer MR200, 4 porturi, 300Mbps si 433Mbps, Dual Band 2.4 si 5 Ghz, Slot Micro SIM",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.06,1.13,0.0,0.0
2026-07-29,xvr5216an-i3/t,"DVR/XVR 16 canale Dahua, HDCVI, Pentabrid, 5MP, H.265+, HDMI, 2x SATA, functii AI AcuPick/SMD Plus, XVR5216AN-I3/T",dvr,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.06,1.13,0.0,0.0
2026-07-29,ds-7608ni-l1/w/1t,"NVR wireless cu monitor inclus de 11.6 inch Hikvision DS-7608NI-L1/W/1T, 8 canale, 6MP, 2 antene Wi-Fi, 60Mbps",nvr-uri,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.06,1.13,0.0,0.0
2026-07-29,577807,"Organizator scule Festool, 6 module, 396x 296x 330mm, sarcina 40kg, 577807","dulap scule, depozitare scule",1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.05,1.12,0.0,0.0
2026-07-29,pig-sc,"Pigtail Single Mode 1M, conector SC, Safer PIG-SC",echipamente fibra optica,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.05,1.12,0.0,0.0
2026-07-29,gxp1615,"Telefon VOIP, 2 conturi SIP, alimentare POE, ecran LCD, Grandstream GXP1615",echipamente telecomunicatii,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.05,1.12,0.0,0.0
2026-07-29,c814 4g,"Camera de bord 4G pentru masini de politie, PTZ, anti-explozie, Full HD 1080P, rotire 360, zoom optic 20x, IR 80m, Wi-Fi, GPS, baterie 10h, Recoda C81",camere auto,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.05,1.12,0.0,0.0
2026-07-29,pkc-ms0a,"Suport mobil pentru monitor interactiv Whiteboard, 55-75 inch, Dahua PKC-MS0A",monitoare,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.05,1.12,0.0,0.0
2026-07-29,ds-1280zj-pt6,"Doza jonctiune Hikvision DS-1280ZJ-PT6, aluminiu, alb, intrare laterala si inferioara, 4.5 kg, DS-1280ZJ-PT6",alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,1.05,1.12,0.0,0.0
2026-07-29,saf-wma-6418,"Rack 18U, 600x450, montaj pe perete, usa din sticla securizata, yala cu cheie, Safer SAF-WMA-6418",rack si ups,1,PMax - New - Accesorii Supraveghere,3300.0,1.05,1.12,0.0,0.0
2026-07-29,saf-dm5mp20f28-il-a,"Camera de supraveghere analogica HDCVI 5MP, Microfon, Smart Dual Light 20m, 2.8mm, IP67, Safer SAF-DM5MP20F28-IL-A",camere supraveghere interior,1,PMax - New - Supraveghere Video,10000.0,1.04,1.12,0.0,0.0
2026-07-29,dt-dps(v2),"Separator de alimentare cu conexiune pe 2 fire, 5A, DT-DPS(V2)",interfon,2,DGen - All other categories | PMax - New - Interfoane,2400.0,1.04,1.11,0.0,0.0
2026-07-29,arc3800h-fw2(868),"Centrala de alarma wireless,150 dispozitive, Wi-Fi/LAN/4G, 868MHz, comunicare bidirectionala, Dahua ARC3800H-FW2(868)",sisteme de alarma wireless,1,PMax - New - Sisteme Alarma,1800.0,1.04,1.11,0.0,0.0
2026-07-29,stb_s1,"Suport montaj panouri bifaciale, montaj pe tavan, otel zincat, culoare alba, STB_S1",accesorii,1,PMax - Purchase - Accesorii,3300.0,1.04,1.11,0.0,0.0
2026-07-29,tnd-t10,"Extender Wi-Fi casa Tenda TND-T10, N300, 300Mbps, 2.4 GHz, <20dBm, 2 antene, Mix WPA-PSK/WPA2-PSK, mod Repeater si AP",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.04,1.11,0.0,0.0
2026-07-29,fgd-212 zw5,"Dimmer wireless, Z-Wave, 50-250W, Fibaro FGD-212 ZW5",dispozitive smart home,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.03,1.1,0.0,0.0
2026-07-29,ym-280nd(led),"Electromagnet dublu 280 KGF, LED stare, NO/NC, 12/24V, YM-280ND(LED)",inchizatori electro-mecanice,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Control Acces,4300.0,1.03,1.1,0.0,0.0
2026-07-29,archer c20,"Router dual band Tp-Link Archer AC750, Wi-Fi 5, 733Mbps, 3 antene, 9V, ARCHER C20",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.03,1.1,0.0,0.0
2026-07-29,cab4-ps5,"Cutie cu transformator pentru centrale de acces Seria INBIO sau seria CCA3, CAB4-PS5",accesorii control acces,1,PMax - New - Control Acces,1000.0,1.03,1.1,0.0,0.0
2026-07-29,inbio-1-2pro,"Centrala de control access si pontaj biometrica INBIO-1-2PRO, 1 usa bidirectionala, software ZKBioSecurity",centrale si dispozitive stand-alone,2,DGen - All other categories | PMax - New - Control Acces,1600.0,1.03,1.1,0.0,0.0
2026-07-29,audhc-ge-invisa-htr-7000,"Boxa de tavan GoldenEar AUDHC-GE-INVISA-HTR-7000, 4 Ohmi, 250W, 90dB",sonorizare 4-8-16 ohmi,1,PMax - New - Sonorizari,500.0,1.03,1.1,0.0,0.0
2026-07-29,mx00au03h0w00,"MCU Unitate de control pentru 1 motor, fara receiver, compatibila cu Comunello MOWIN, MX00AU03H0W00",automatizari ferestre,2,DGen - Automatizari + ViewThrough Conversions from 01.07.26 | PMax - New - Automatizari Porti,5250.0,1.02,1.09,526.66,483.84
2026-07-29,sdip-40-120,"Adaptor PoE Gigabit 12V pentru camere IP/NVR ATTE SDIP-40-120, 40W, 802.3af/at/bt, PoE Passive 44-56V",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.02,1.09,0.0,0.0
2026-07-29,nvr1104hs-w-s2-ce,"NVR 4 canale wireless, 6 MP, bandwidth 40 Mbps, Dahua, NVR1104HS-W-S2-CE",nvr-uri,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.02,1.09,0.0,0.0
2026-07-29,ted004758,"Banda izolatoare PVC, 20m x 19mm, pentru protectia si izolarea cablurilor, alb, TED TED004758",video balun si mufe,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.02,1.09,0.0,0.0
2026-07-29,flx-p-st,"Detector de miscare interior cu PIR Optex FlipX FLX-P-ST, lentila duala, lentila normala 15m, coridor 24m, tamper",sisteme alarma cablu,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.02,1.09,7.55,6.927
2026-07-29,neo-2064nk,"Centrala de alarma, 8 zone, 8 partitii, DSC, NEO-2064NK",sisteme alarma cablu,1,PMax - New - Sisteme Alarma,1800.0,1.01,1.08,0.0,0.0
2026-07-29,ht200b,Clampmetru digital 200mV-600V Habotest HT200B,aparate de masura,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,1.01,1.08,0.0,0.0
2026-07-29,5ri2150000,"Piesa de schimb transformator OPTIMO2, 5RI2150000",accesorii automatizari porti,1,PMax - Purchase - Accesorii,3300.0,1.0,1.07,0.0,0.0
2026-07-29,bcu-5,"Unitate comuna de alimentare si semnalizare pentru bariera IR si transmitator wireless, Optex BCU-5",accesorii alarme,1,PMax - Purchase - Accesorii,3300.0,1.0,1.07,0.0,0.0
2026-07-29,kit-hlk,Soft management Yale si cartele pentru Hotel seria KIT-HLK,centrale si dispozitive stand-alone,1,PMax - New - Control Acces,1000.0,1.0,1.07,0.0,0.0
2026-07-29,ds-1273zj-130,"Suport montaj pentru camere dome Hikvision 100x200x220mm, aliaj aluminiu, DS-1273ZJ-130",alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,1.0,1.07,0.0,0.0
2026-07-29,saf-mobshelf350-rk600floor,"Tava culisanta cu adancime de 350mm, pentru rack de 600mm, capacitate 30kg, Safer SAF-MOBSHELF350-RK600FLOOR",rack si ups,1,PMax - New - Accesorii Supraveghere,3300.0,1.0,1.07,0.0,0.0
2026-07-29,ipc-h3d-3f,"Camera wireless Dahua H3D-3F Hero Dual, 2 lentile 3+3MP, IR si LED alb, Microfon si difuzor, Wi-Fi 6, IPC-H3D-3F",camere ip wireless,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,0.99,1.06,0.0,0.0
2026-07-29,sx3032f,"Switch 32 porturi x 10Gbps SFP+, Tp-Link SX3032F, capacitate comutare 640Gbps, management Omada, rutare statica, montare in rack",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.99,1.06,0.0,0.0
2026-07-29,ccp-usb2-amaf-10,"Cablu prelungitor Gembird USB 2.0, CCP-USB2-AMAF-10, lungime 3m, negru",pc si multimedia,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.99,1.06,0.0,0.0
2026-07-29,tnd-teg2220p-16-250w,"Switch PoE+ Tenda TND-TEG2220P-16-250W, 16 porturi GE PoE+, 2 porturi SFP GE, management cloud, 230W PoE, protectie 6 KV",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.99,1.06,0.0,0.0
2026-07-29,48221960,"Cutter cu lama tip Snap Knife Milwaukee, latime de 9mm, 48221960",scule de mana,1,PMax - Scule si Unelte,4000.0,0.99,1.06,21.41,20.199
2026-07-29,4932471869,"Set 6 surubelnite de precizie PH si SL Milwaukee, husa textila cu fermoar, 4932471869",scule de mana,1,PMax - Scule si Unelte,4000.0,0.99,1.06,0.0,0.0
2026-07-29,ipc-hdw2849tm-s-il-0280b,"Camera de supraveghere IP Dahua IPC-HDW2849TM-S-IL-0280B, 8MP, Starlight, WizSense, iluminare duala 30m, Microfon, IP67",camere ip,1,PMax - New - Supraveghere Video,10000.0,0.98,1.05,0.0,0.0
2026-07-29,4932493992,"Termos negru Milwaukee PACKOUT, 532 ml, cu capac, 4932493992","dulap scule, depozitare scule",2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - Scule si Unelte,7300.0,0.98,1.05,0.0,0.0
2026-07-29,ds-3e1510p-si,"Switch 8 porturi Hikvision DS-3E1510P-SI, PoE 110W, 2 porturi SFP gigabit, cu management",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.98,1.05,0.0,0.0
2026-07-29,ws6020w,"Difuzor 20W pentru sisteme PA, montaj pe perete, ALB WS6020W",sonorizare pa 100v,1,PMax - New - Sonorizari,500.0,0.98,1.05,0.0,0.0
2026-07-29,cs-651,"Boxa de tavan 6.5 inch, 10W, 100V, 93dB, ABS, coaxial, alb, PEAS CS-651",sonorizare pa 100v,1,PMax - New - Sonorizari,500.0,0.98,1.05,0.0,0.0
2026-07-29,ipc-hdw3649qm-s-il-0280b-black,"Camera supraveghere IP Dahua IPC-HDW3649QM-S-IL-0280B-Black, WizSense, 6MP, 2.8mm, Iluminare duala 30m, microfon, PoE, IP67",camere ip,1,PMax - New - Supraveghere Video,10000.0,0.97,1.04,0.0,0.0
2026-07-29,mid-17ktl3-x,"Invertor ON-GRID, Trifazat, 17kW, 2 MPPT, eficienta 98.6%, Growatt, MID-17KTL3-X",sisteme fotovoltaice,1,PMax - New - FotoVoltaice/Solare,2000.0,0.97,1.04,0.0,0.0
2026-07-29,dcp311,"Buton Wireless pentru Sonerii Honywell DCxxx, pana la 200m, 868Mhz, IP55,DCP311",sonerie,1,PMax - New - Interfoane,1800.0,0.97,1.03,0.0,0.0
2026-07-29,solo770-001,"Baterie baton Fire Trade, NiMH, 3000mAh, 7.2V, Solo770-001",accesorii,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - Purchase - Accesorii,6600.0,0.97,1.04,0.0,0.0
2026-07-29,deco m5(1-pack),"Sistem Mesh Wi-Fi casa TP-Link Deco M5(1-pack), AC1300 Dual-Band, 2x Gigabit, MU-MIMO, HomeCare, antivirus, control parental",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.97,1.04,0.0,0.0
2026-07-29,secukey-eh3,"Sistem de control acces standalone, PIN, card 125Khz, tastatura touch iluminata, Wiegand, SECUKEY, SECUKEY-EH3",centrale si dispozitive stand-alone,2,DGen - All other categories | PMax - New - Control Acces,1600.0,0.97,1.04,0.0,0.0
2026-07-29,rfid125tu,"Tastatura standalone RFID, 24V, IP68, cu Wi-Fi, compatibila cu Tuya Smart, Safer RFID125TU",centrale si dispozitive stand-alone,1,PMax - New - Control Acces,1000.0,0.96,1.03,0.0,0.0
2026-07-29,dsp602en,"Difuzor de tavan DSPPA DSP602EN, 6W, certificat EN54-24",sonorizare pa 100v,1,PMax - New - Sonorizari,500.0,0.96,1.03,0.0,0.0
2026-07-29,ipc-hdbw3541e-as-0280b,"Camera dome IP 5Mp Starlight lentila 2,8 mm Dahua IPC-HDBW3541E-AS-0280B",camere ip,1,PMax - New - Supraveghere Video,10000.0,0.95,1.01,0.0,0.0
2026-07-29,ds-2cd2t63g2-4li(2.8mm),"Camera supraveghere IP Hikvision DS-2CD2T63G2-4LI(2.8mm), AcuSense, 6MP, 2.8mm, Smart Hybrid Light, Audio, slot microSD, PoE, IP67",camere ip,1,PMax - New - Supraveghere Video,10000.0,0.95,1.02,0.0,0.0
2026-07-29,ds-2df8c448i5xg-elw,"Camera supraveghere IP exterior Hikvision, DS-2DF8C448I5XG-ELW, 4 MP, zoom optic 48x, laser 500 m, DarkFighter, IP67 IK10",camere ip profesionale,1,PMax - New - Supraveghere Video,10000.0,0.95,1.02,0.0,0.0
2026-07-29,ds-kh6110-we1/white,"Monitor videointerfon Hikvision, ecran tactil 4.3 inch, Audio, Wi-Fi, PoE, control mobil, DS-KH6110-WE1/White",videointerfon,1,PMax - New - Interfoane,1800.0,0.95,1.02,0.0,0.0
2026-07-29,ds-3wf5000-si-5acg-2p,"Wireless Bridge exterior Hikvision 5GHz, 867Mbps, raza 5KM, PoE, IP55, kit 2 dispozitive, DS-3WF5000-SI-5ACG-2P",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.95,1.02,0.0,0.0
2026-07-29,crs318-16p-2s+out,"MikroTik netPower 16P, Switch PoE de exterior cu 16 porturi Gigabit, 2xSFP, IP54, CRS318-16P-2S+OUT",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.95,1.02,0.0,0.0
2026-07-29,ipc-b160ha-lu(4mm),"Camera supraveghere Hikvision HiLook IPC-B160HA-LU(4MM), 6MP, Smart Hybrid Light, 4mm, microfon, PoE, IP67",camere ip,1,PMax - New - Supraveghere Video,10000.0,0.94,1.0,0.0,0.0
2026-07-29,sr250,"Sirena de exterior wireless, lumina LED stroboscopica, 433/868 Mhz, 100 dB, Paradox, SR250",sisteme de alarma wireless,1,PMax - New - Sisteme Alarma,1800.0,0.94,1.01,0.0,0.0
2026-07-29,lm570ld-ii,Nivela Laser max 10m UNI-T LM570LD-II,aparate de masura,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.94,1.01,0.0,0.0
2026-07-29,28428,Cleste universal pentru dezizolare si sertizare fire cuprinse intre 0.75-6.0 28428,scule de mana,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.94,1.0,0.0,0.0
2026-07-29,tnd-sm108,"Switch retea Tenda TND-SM108, 8 porturi RJ45 2.5Gbps, fara management, capacitate 40Gbps",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.94,1.0,0.0,0.0
2026-07-29,wh500-bk,"Casti wireless standard, Edifier WH500-BK, Bluetooth, microfon pe casca, pliabile, USB-C, negru",pc si multimedia,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.94,1.0,0.0,0.0
2026-07-29,tel0019,"Priza simpla telefon, 1 port RJ11, 6P4C, alba, Safer TEL0019",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.94,1.01,0.0,0.0
2026-07-29,bgh-4.9-5.6,"Intinzatoare spirala pentru cablu fibra optica, BGH-4.9-5.6",echipamente fibra optica,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.94,1.01,0.0,0.0
2026-07-29,eap783,"Acces Point Wi-Fi 7 Tri-Band BE19000 Tp-Link EAP783, 2 porturi de 10G, Omada Mesh, management prin Cloud",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.94,1.0,0.0,0.0
2026-07-29,ds-qaz1610g1-be,"Difuzor tavan IP Hikvision DS-QAZ1610G1-BE, Hi-PoE, 10W, 8 ohm, 6.5 inch, 89 dB, woofer 6.5 inch, audio bidirectional, intrare microfon 3.5mm, RJ45",sisteme audio ip,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.94,1.01,0.0,0.0
2026-07-29,fpr-1200,Cititor biometric si RFID extensie FPR-1200,centrale si dispozitive stand-alone,1,PMax - New - Control Acces,1000.0,0.94,1.0,0.0,0.0
2026-07-29,ds-1273zj-140b,"Suport montaj pe perete pentru camere dome Hikvision, diametru montaj 140mm, DS-1273ZJ-140B",alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,0.94,1.0,0.0,0.0
2026-07-29,ds-2cd2343g2-li2u/sl(2.8mm),"Camera supraveghere IP Hikvision DS-2CD2343G2-LI2U/SL(2.8mm), AcuSense, 4MP, 2.8mm, Iluminare duala, alarma, slot microSD, PoE, IP67",camere ip,1,PMax - New - Supraveghere Video,10000.0,0.93,0.99,0.0,0.0
2026-07-29,solo 610,"Geanta pentru dispozitive de testare, Fireclass SOLO 610",accesorii,1,PMax - Purchase - Accesorii,3300.0,0.93,0.99,0.0,0.0
2026-07-29,tl-sf1008d,Switch 8 porturi TP-LINK 10/100MBS TL-SF1008D,echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.93,0.99,0.0,0.0
2026-07-29,hshaibh125x100,"Fibra optica multimode Schrack, 12 fire, 100m, 50/125μm OM5, LS0H-3, Dca, protectie rozatoare nemetalica, negru, 8mm, 3500N, HSHAIBH125x100",echipamente fibra optica,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.93,0.99,0.0,0.0
2026-07-29,suplcd-bm-ct42,"Suport TV perete, diagonala 17-42 inch, greutate suportata max. 30kg, standard VESA, Blackmount SUPLCD-BM-CT42",monitoare,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.93,0.99,0.0,0.0
2026-07-29,sku-11189,"Coliere de otel, 4.6 mm x 250 mm, 100 bucati, V-TAC SKU-11189",video balun si mufe,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.93,0.99,0.0,0.0
2026-07-29,ds-pa502-96,"Centrala alarma hibrida Hikvision AX HYBRID PRO DS-PA502-96, 96 zone, 48 arii, LAN, Wi-Fi, EN50131 Gradul 2",sisteme alarma cablu,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.93,0.99,0.0,0.0
2026-07-29,4932471864,"Set antrenor cu clichet si chei tubulare Milwaukee, constructie metalica, 4932471864",scule de mana,2,DGen - All other categories | PMax - Scule si Unelte,4600.0,0.93,1.0,0.0,0.0
2026-07-29,cs-dl01s/dl01cp/a3(kit),"Incuietoare inteligenta Ezviz CS-DL01S/DL01CP/A3(kit), ZigBee, baterii AA",dispozitive smart home,1,PMax - New - SmartHome,2000.0,0.92,0.98,0.0,0.0
2026-07-29,ts-sclc657-5m,"Patchcord fibra optica single mode duplex, 5m, 2x SC/UPC-LC/UPC, LSZH, Ultimode TS-SCLC657-5M",echipamente fibra optica,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.92,0.98,0.0,0.0
2026-07-29,kpo2757-3,"Cablu microfon XLR mama la Jack 6.3 tata 3 metri, KPO2757-3",cabluri si conectori audio,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.92,0.98,0.0,0.0
2026-07-29,nbt-002,"Buton de iesire cu contact de iesire de tip NO, 36V-3A, carcasa din aliaj de aluminiu, incastrabil, Sebury NBT-002",accesorii control acces,1,PMax - New - Control Acces,1000.0,0.92,0.98,0.0,0.0
